,ID,Yes/No,YesProbabil,Predicted
3545,20383,0.0,0.0023619875,0
3546,30724,0.0,0.0048487308,0
3547,1000,0.0,0.0007283783,0
3548,2505,0.0,0.0061115245,0
3549,33033,0.0,0.03633452,0
3550,33981,0.0,0.07729287,0
3551,10802,0.0,0.00011429576,0
3552,20285,0.0,0.0032879016,0
3553,772,0.0,0.00010842494,0
3554,5195,0.0,0.012905705,0
3555,38562,1.0,0.2780998,0
3556,31102,1.0,0.6155074,1
3557,22628,0.0,0.0018901386,0
3558,20743,0.0,0.00036381613,0
3559,6394,0.0,0.4447971,0
3560,28628,1.0,0.09308087,0
3561,33775,1.0,0.24194498,0
3562,18513,0.0,0.0019779399,0
3563,14403,0.0,0.05037352,0
3564,34492,0.0,0.019976422,0
3565,22946,0.0,0.00674437,0
3566,277,0.0,0.00016156014,0
3567,32741,0.0,0.07864753,0
3568,22317,0.0,0.0017750696,0
3569,27134,0.0,0.50292945,1
3570,40213,0.0,0.060574025,0
3571,32135,0.0,0.021327067,0
3572,20521,0.0,0.000796779,0
3573,22062,0.0,0.00022818423,0
3574,2279,0.0,0.00017499313,0
3575,1912,0.0,0.0011953765,0
3576,37499,0.0,0.084819764,0
3577,27929,0.0,0.16509952,0
3578,38603,1.0,0.12776703,0
3579,5751,0.0,0.00063149375,0
3580,24305,0.0,0.08708693,0
3581,22121,0.0,0.002454835,0
3582,20728,0.0,0.00018526427,0
3583,7336,0.0,0.000691111,0
3584,6193,0.0,0.0029561075,0
3585,19850,0.0,0.0001975616,0
3586,20379,0.0,0.0019737114,0
3587,27479,0.0,0.0008046949,0
3588,4056,0.0,0.0023294971,0
3589,19872,0.0,0.004460149,0
3590,18113,0.0,0.00046390432,0
3591,30491,0.0,0.43955714,0
3592,29821,0.0,0.020480204,0
3593,7212,0.0,0.00047478164,0
3594,24516,0.0,0.00068032934,0
3595,4285,0.0,0.00090415607,0
3596,1146,0.0,0.00031725827,0
3597,23498,0.0,0.00010618588,0
3598,21391,0.0,0.0017965152,0
3599,21349,0.0,0.00074657524,0
3600,5874,0.0,0.00042459654,0
3601,20949,0.0,0.0003441231,0
3602,13326,0.0,0.0006118865,0
3603,36036,0.0,0.009626939,0
3604,36973,0.0,0.05707146,0
3605,25347,0.0,0.0010555489,0
3606,38262,0.0,0.36011028,0
3607,261,0.0,0.00038680318,0
3608,2145,0.0,0.015409106,0
3609,32550,0.0,0.1570211,0
3610,30215,1.0,0.21271318,0
3611,35231,0.0,0.005379552,0
3612,7759,0.0,4.684541e-05,0
3613,8596,1.0,0.38920188,0
3614,28183,0.0,0.65604436,1
3615,10221,0.0,0.016319517,0
3616,26571,0.0,0.004188532,0
3617,40509,1.0,0.41497603,0
3618,9392,0.0,0.00027144715,0
3619,35528,0.0,0.07169382,0
3620,2507,0.0,0.0014346062,0
3621,28352,1.0,0.7436357,1
3622,22146,0.0,0.03823787,0
3623,19805,0.0,0.0023664075,0
3624,25391,0.0,0.0046334774,0
3625,12160,0.0,0.00035354355,0
3626,6340,0.0,0.0016936692,0
3627,16420,0.0,0.36859885,0
3628,17822,0.0,0.44105566,0
3629,34637,0.0,0.013104407,0
3630,18188,0.0,0.00052525685,0
3631,26257,0.0,0.009886667,0
3632,11762,0.0,5.2010168e-05,0
3633,1427,0.0,1.2193828e-05,0
3634,38307,0.0,0.42146513,0
3635,9169,0.0,0.0001422638,0
3636,35856,0.0,0.38473764,0
3637,36240,1.0,0.36945865,0
3638,7579,0.0,0.0002276551,0
3639,20835,0.0,0.0020168358,0
3640,39105,1.0,0.6489781,1
3641,2730,0.0,0.00029093647,0
3642,18478,0.0,0.0001625793,0
3643,29010,0.0,0.08049387,0
3644,20986,0.0,0.00057666894,0
3645,21276,0.0,0.0011423016,0
3646,33504,0.0,0.19504055,0
3647,35103,0.0,0.08831232,0
3648,22188,0.0,0.0004115973,0
3649,6573,0.0,0.47386718,0
3650,33437,0.0,0.18414871,0
3651,18973,0.0,0.40713117,0
3652,2622,0.0,0.0007517611,0
3653,19898,0.0,0.014856257,0
3654,1801,0.0,0.00029310363,0
3655,12955,0.0,0.0002925899,0
3656,7609,0.0,0.00036339703,0
3657,7406,0.0,0.00024235115,0
3658,38744,1.0,0.32700598,0
3659,34491,0.0,0.0074233995,0
3660,5225,0.0,0.00022796092,0
3661,10888,0.0,0.0003149516,0
3662,8420,0.0,0.0003115094,0
3663,5030,0.0,0.0005109719,0
3664,1285,0.0,0.0005155639,0
3665,20009,0.0,0.006031392,0
3666,3243,0.0,3.46793e-05,0
3667,7294,0.0,8.596261e-05,0
3668,6670,0.0,0.0022660366,0
3669,1901,0.0,4.760505e-05,0
3670,35424,1.0,0.47972575,0
3671,516,0.0,0.00012013568,0
3672,3108,0.0,0.0014842603,0
3673,1416,0.0,0.0021530925,0
3674,15895,1.0,0.52138054,1
3675,36597,1.0,0.30408427,0
3676,28004,0.0,0.02634507,0
3677,985,0.0,0.00017510811,0
3678,15738,0.0,7.33453e-05,0
3679,36457,1.0,0.4626116,0
3680,23125,0.0,0.0016235666,0
3681,28530,1.0,0.25689876,0
3682,8668,0.0,0.050887663,0
3683,24963,0.0,0.007101127,0
3684,26873,0.0,0.00085508835,0
3685,40464,0.0,0.050058097,0
3686,566,0.0,8.94623e-05,0
3687,18046,0.0,0.00013476383,0
3688,30656,0.0,0.020017559,0
3689,16614,0.0,0.00052035187,0
3690,8510,0.0,0.00040230996,0
3691,9381,0.0,0.00024872713,0
3692,19849,0.0,6.881292e-05,0
3693,17792,0.0,0.0002513298,0
3694,28447,0.0,0.39070565,0
3695,18488,0.0,0.00037958194,0
3696,29634,0.0,0.03231926,0
3697,39293,0.0,0.38033754,0
3698,21993,0.0,0.00037981052,0
3699,38306,0.0,0.08526953,0
3700,4949,0.0,0.12097921,0
3701,38096,1.0,0.56044114,1
3702,18336,0.0,0.00021327216,0
3703,13466,0.0,0.0012317055,0
3704,12900,0.0,0.0085962275,0
3705,12611,0.0,0.009602294,0
3706,37222,0.0,0.2773379,0
3707,12708,0.0,0.0004413343,0
3708,35308,0.0,0.081776544,0
3709,36846,0.0,0.35760236,0
3710,26041,1.0,0.3902592,0
3711,11644,0.0,3.7582973e-05,0
3712,25070,0.0,0.28592494,0
3713,17372,1.0,0.3163471,0
3714,20240,0.0,0.009927945,0
3715,2496,0.0,0.00045672152,0
3716,36437,0.0,0.17257725,0
3717,40198,1.0,0.27390265,0
3718,27838,0.0,0.46019894,0
3719,14558,0.0,0.0005809383,0
3720,9731,0.0,0.0015721029,0
3721,38894,1.0,0.58394873,1
3722,17284,1.0,0.44806382,0
3723,21892,0.0,0.014786401,0
3724,10200,0.0,0.0007639927,0
3725,36655,0.0,0.32477847,0
3726,30006,1.0,0.1859872,0
3727,25454,0.0,0.4139258,0
3728,18735,0.0,5.8309837e-05,0
3729,6014,0.0,0.00021733007,0
3730,7722,0.0,2.6371774e-05,0
3731,13991,0.0,0.0017919427,0
3732,6689,0.0,0.0025598067,0
3733,19036,0.0,0.0003612603,0
3734,1052,0.0,0.0005187439,0
3735,16041,0.0,0.005797954,0
3736,3056,0.0,0.44201198,0
3737,3619,0.0,3.4487817e-05,0
3738,26610,0.0,0.0010907957,0
3739,6620,0.0,0.0010251475,0
3740,33772,0.0,0.04483979,0
3741,27845,0.0,0.21462052,0
3742,11484,0.0,0.0011833609,0
3743,25260,0.0,0.0014086183,0
3744,38117,1.0,0.5626904,1
3745,29126,1.0,0.022466088,0
3746,35485,0.0,0.011836383,0
3747,4998,0.0,6.7302295e-05,0
3748,1012,0.0,0.0009520929,0
3749,31303,0.0,0.11781174,0
3750,9577,0.0,0.0004693296,0
3751,41025,1.0,0.71097815,1
3752,10874,0.0,0.0022532577,0
3753,31082,0.0,0.066720136,0
3754,1109,0.0,0.00029304883,0
3755,28199,0.0,0.28559467,0
3756,5035,0.0,0.0075971,0
3757,30997,0.0,0.0063606617,0
3758,21374,0.0,8.729265e-05,0
3759,24268,0.0,0.00068719854,0
3760,39482,0.0,0.88186884,1
3761,20042,0.0,0.0002026215,0
3762,1107,0.0,0.00036736604,0
3763,33887,0.0,0.1261737,0
3764,1133,0.0,4.008395e-05,0
3765,24163,0.0,0.00015934905,0
3766,29827,0.0,0.00061119697,0
3767,23784,0.0,0.00014479237,0
3768,34473,0.0,0.03910077,0
3769,41152,0.0,0.09205799,0
3770,28660,0.0,0.35794273,0
3771,37724,0.0,0.19618955,0
3772,18955,0.0,0.00029203587,0
3773,7094,0.0,0.0007515663,0
3774,15081,0.0,0.000105888306,0
3775,22801,0.0,5.3330536e-05,0
3776,40104,1.0,0.6634746,1
3777,26980,1.0,0.48243213,0
3778,26067,0.0,0.032603845,0
3779,35453,0.0,0.027397383,0
3780,14475,0.0,0.0043190513,0
3781,35814,0.0,0.008066623,0
3782,20205,0.0,0.00037217015,0
3783,29524,0.0,0.0044639492,0
3784,38566,1.0,0.36894146,0
3785,37274,1.0,0.6187815,1
3786,10393,0.0,0.0010037879,0
3787,6246,0.0,0.00020489591,0
3788,28418,1.0,0.13192941,0
3789,26068,0.0,0.0007109162,0
3790,16858,0.0,0.02004278,0
3791,20525,0.0,0.007168196,0
3792,32488,0.0,0.0007036444,0
3793,9858,0.0,0.26038355,0
3794,22214,0.0,0.015209105,0
3795,19847,0.0,0.0013234414,0
3796,31589,0.0,0.006096591,0
3797,8188,0.0,4.9182014e-05,0
3798,2825,0.0,0.0011725483,0
3799,33622,0.0,0.01596006,0
3800,32319,0.0,0.007439918,0
3801,21077,0.0,0.00019548059,0
3802,1491,0.0,0.00011400753,0
3803,39716,1.0,0.39493135,0
3804,26343,0.0,0.005814665,0
3805,37875,1.0,0.5718279,1
3806,33481,1.0,0.60072553,1
3807,4729,0.0,0.00069312606,0
3808,25887,0.0,0.0026460763,0
3809,39094,0.0,0.52589583,1
3810,30829,0.0,0.009181618,0
3811,7578,0.0,0.0425434,0
3812,15871,0.0,0.005614869,0
3813,15959,0.0,0.00017244916,0
3814,26444,0.0,0.00061406154,0
3815,30203,1.0,0.2854162,0
3816,2856,0.0,0.0009064284,0
3817,13236,0.0,0.0002820459,0
3818,26538,1.0,0.3648858,0
3819,10388,0.0,4.716789e-05,0
3820,18614,0.0,0.00015738014,0
3821,14658,0.0,0.006101719,0
3822,20571,0.0,0.0003016131,0
3823,843,0.0,0.00012211404,0
3824,22642,0.0,0.0461803,0
3825,6902,0.0,0.007295885,0
3826,36239,0.0,0.35639915,0
3827,16207,0.0,0.0014638396,0
3828,15731,0.0,0.0007276883,0
3829,12971,1.0,0.19451253,0
3830,32461,0.0,0.048172932,0
3831,479,0.0,0.0086618485,0
3832,34307,0.0,0.027598029,0
3833,5676,0.0,0.005764085,0
3834,12063,0.0,0.0004456768,0
3835,7980,0.0,0.00045758742,0
3836,266,0.0,0.00019390823,0
3837,38497,0.0,0.3641796,0
3838,6319,0.0,0.002173245,0
3839,1090,0.0,0.0008946152,0
3840,14384,0.0,0.0046066064,0
3841,11082,0.0,0.00012312284,0
3842,14428,0.0,0.00024500504,0
3843,1124,0.0,0.400013,0
3844,38679,1.0,0.53183967,1
3845,26620,0.0,0.013393568,0
3846,3193,0.0,0.11372804,0
3847,36112,0.0,0.026633462,0
3848,34659,0.0,0.017237041,0
3849,20613,0.0,0.0003154333,0
3850,18370,0.0,0.0005537004,0
3851,39425,0.0,0.14041884,0
3852,16875,0.0,0.29894587,0
3853,16221,0.0,0.00021692636,0
3854,14592,1.0,0.45302615,0
3855,15703,0.0,0.0022074436,0
3856,9766,0.0,0.12992333,0
3857,1048,0.0,0.00014425519,0
3858,40786,1.0,0.66061056,1
3859,8475,0.0,0.00014008685,0
3860,28726,1.0,0.6148853,1
3861,26439,0.0,0.0035700495,0
3862,35694,0.0,0.00287704,0
3863,2952,0.0,0.014998805,0
3864,28730,0.0,0.2065972,0
3865,409,0.0,0.0029800308,0
3866,35977,0.0,0.046394415,0
3867,26187,0.0,0.00057314226,0
3868,35331,0.0,0.0055697532,0
3869,31452,0.0,0.0018927214,0
3870,39861,0.0,0.69936234,1
3871,26100,0.0,0.008311902,0
3872,29766,0.0,0.058826685,0
3873,10480,0.0,0.00093626324,0
3874,26065,0.0,0.002854283,0
3875,5646,0.0,0.11734425,0
3876,4508,0.0,6.699564e-05,0
3877,30081,1.0,0.36286122,0
3878,842,0.0,0.00047637624,0
3879,37196,1.0,0.6704336,1
3880,14876,0.0,0.00043346555,0
3881,19594,0.0,0.0002888272,0
3882,32861,0.0,0.0078164255,0
3883,9767,0.0,0.00016671332,0
3884,14806,0.0,0.0009106086,0
3885,16114,0.0,0.09150178,0
3886,19809,0.0,0.00013027532,0
3887,12623,0.0,0.0048411395,0
3888,37042,1.0,0.13454074,0
3889,33188,0.0,0.22123876,0
3890,2150,0.0,0.0011575702,0
3891,31913,0.0,0.03615625,0
3892,10520,0.0,0.00023354587,0
3893,5426,0.0,0.0001903587,0
3894,2680,0.0,0.0001593334,0
3895,7586,0.0,0.0005286837,0
3896,17863,0.0,0.000531997,0
3897,26080,0.0,0.15777203,0
3898,9694,0.0,0.0063641947,0
3899,7836,0.0,0.007275909,0
3900,20197,0.0,0.0004899795,0
3901,573,0.0,0.002457964,0
3902,5662,0.0,0.00011218756,0
3903,28058,0.0,0.20262338,0
3904,1465,0.0,0.00035998688,0
3905,884,0.0,0.00011623314,0
3906,32742,0.0,0.102219254,0
3907,9003,1.0,0.46612743,0
3908,6046,0.0,0.0011680251,0
3909,3438,0.0,0.00093879824,0
3910,25571,0.0,0.013753738,0
3911,10226,0.0,0.00011107455,0
3912,3441,0.0,0.0017244074,0
3913,1846,0.0,0.048643705,0
3914,2029,0.0,5.73586e-05,0
3915,2851,0.0,0.00013628525,0
3916,7844,0.0,0.026944289,0
3917,33512,0.0,0.05974978,0
3918,2561,0.0,0.00015135363,0
3919,16372,0.0,0.00020929259,0
3920,4419,0.0,0.00010129411,0
3921,38943,0.0,0.17436747,0
3922,18367,0.0,0.0007957462,0
3923,4504,0.0,0.00015900435,0
3924,36813,1.0,0.46817818,0
3925,6802,0.0,0.040510725,0
3926,21901,0.0,0.001392351,0
3927,12200,0.0,0.0008264812,0
3928,13757,0.0,0.002527704,0
3929,37052,0.0,0.18341367,0
3930,34535,1.0,0.17026697,0
3931,29839,0.0,0.14161389,0
3932,21963,0.0,0.0040611136,0
3933,27448,0.0,0.004604567,0
3934,30181,0.0,0.065769546,0
3935,35199,0.0,0.030174354,0
3936,31790,0.0,0.011659734,0
3937,25980,0.0,0.0053638024,0
3938,12372,0.0,0.025129065,0
3939,10347,0.0,0.004661836,0
3940,31762,0.0,0.008758725,0
3941,19196,1.0,0.6593736,1
3942,20155,0.0,0.00037974765,0
3943,30474,0.0,0.053993702,0
3944,19080,0.0,0.0005750125,0
3945,27865,0.0,0.11051691,0
3946,37341,1.0,0.17220005,0
3947,31620,0.0,0.013574345,0
3948,33378,0.0,0.11348604,0
3949,27182,0.0,0.0077862367,0
3950,35136,0.0,0.010075051,0
3951,8013,0.0,5.280977e-05,0
3952,11028,0.0,0.00078917877,0
3953,40740,1.0,0.38220772,0
3954,9194,0.0,0.0001848466,0
3955,39175,1.0,0.78996956,1
3956,19774,0.0,9.9274395e-05,0
3957,6049,0.0,9.717729e-05,0
3958,12214,0.0,0.0006163641,0
3959,25779,0.0,0.00040483545,0
3960,108,0.0,0.001245539,0
3961,33061,0.0,0.24938807,0
3962,39025,0.0,0.2217242,0
3963,28266,0.0,0.04584343,0
3964,28752,1.0,0.6677891,1
3965,26305,0.0,0.0005165339,0
3966,18505,0.0,0.00066456135,0
3967,10527,0.0,5.9544538e-05,0
3968,14981,0.0,0.010385384,0
3969,32164,0.0,0.046315495,0
3970,34238,0.0,0.008199892,0
3971,23266,0.0,0.0025864807,0
3972,1108,0.0,7.192553e-05,0
3973,13611,0.0,0.03608502,0
3974,14454,0.0,0.0006964938,0
3975,34153,0.0,0.015041994,0
3976,31729,0.0,0.082860194,0
3977,20377,0.0,0.0006573459,0
3978,25437,0.0,0.0028421758,0
3979,16872,0.0,0.0009941974,0
3980,32181,0.0,0.42773715,0
3981,9000,0.0,8.8473265e-05,0
3982,24626,0.0,0.0032317028,0
3983,23374,0.0,0.00014467422,0
3984,18769,0.0,0.00081336655,0
3985,31515,0.0,0.017536327,0
3986,40759,1.0,0.74852306,1
3987,17736,0.0,0.0008945444,0
3988,36808,0.0,0.15475881,0
3989,17432,0.0,0.00019534754,0
3990,30999,0.0,0.013086296,0
3991,28774,0.0,0.06176857,0
3992,33357,0.0,0.09583569,0
3993,33333,0.0,0.012526257,0
3994,24971,0.0,0.0042672013,0
3995,890,0.0,0.0007833377,0
3996,6036,0.0,0.0019987149,0
3997,25615,0.0,0.012609998,0
3998,441,0.0,0.002781642,0
3999,27698,1.0,0.16203032,0
4000,19303,0.0,0.00043709352,0
4001,10644,0.0,0.00015588957,0
4002,29986,1.0,0.080824554,0
4003,15356,0.0,0.00075894856,0
4004,31807,0.0,0.03333664,0
4005,32719,0.0,0.112444624,0
4006,491,0.0,0.00013230779,0
4007,6809,0.0,0.00020392337,0
4008,17474,0.0,0.012342523,0
4009,38430,1.0,0.082276665,0
4010,28449,1.0,0.31083736,0
4011,609,0.0,0.00011831577,0
4012,1968,0.0,0.00031922368,0
4013,38105,1.0,0.24142708,0
4014,23311,0.0,0.00014270442,0
4015,28698,0.0,0.04308207,0
4016,22930,0.0,0.00022952378,0
4017,25224,0.0,0.04526801,0
4018,38353,0.0,0.2731462,0
4019,34140,0.0,0.01146609,0
4020,17631,0.0,2.9598728e-05,0
4021,3142,0.0,0.0011560505,0
4022,22406,0.0,0.00030057252,0
4023,1339,0.0,0.0015978364,0
4024,21089,0.0,0.0051841694,0
4025,20876,0.0,0.00034229804,0
4026,9398,0.0,0.00020264914,0
4027,34242,0.0,0.011266615,0
4028,25583,0.0,0.0031287698,0
4029,8920,0.0,0.00080834783,0
4030,20148,0.0,0.00043435383,0
4031,1441,0.0,0.00071195525,0
4032,17520,0.0,0.00025856443,0
4033,10243,0.0,0.00014554108,0
4034,22381,0.0,0.0029904023,0
4035,35783,0.0,0.027167056,0
4036,32871,0.0,0.39638314,0
4037,30716,0.0,0.04514845,0
4038,3935,0.0,0.01406216,0
4039,4974,0.0,0.00028345472,0
4040,30030,1.0,0.07007921,0
4041,25353,0.0,0.008245735,0
4042,18911,0.0,0.011848821,0
4043,10410,0.0,0.0007734988,0
4044,13748,0.0,0.0003326176,0
4045,3035,0.0,0.16846094,0
4046,8647,0.0,0.0006403851,0
4047,5286,0.0,0.00030167238,0
4048,38149,0.0,0.26258156,0
4049,26047,1.0,0.36118773,0
4050,1131,0.0,6.839143e-06,0
4051,40361,0.0,0.7006889,1
4052,8729,0.0,0.00017089673,0
4053,24093,0.0,0.004419941,0
4054,6808,0.0,0.0055725323,0
4055,29639,0.0,0.0043709422,0
4056,7298,0.0,6.0492275e-05,0
4057,6921,0.0,0.0008634885,0
4058,17608,0.0,0.10794302,0
4059,14921,0.0,0.0017562138,0
4060,2863,0.0,0.00092428294,0
4061,33177,0.0,0.32539368,0
4062,18282,0.0,0.0037871054,0
4063,16337,1.0,0.37847784,0
4064,26597,0.0,0.021481838,0
4065,25404,0.0,0.0019226146,0
4066,17340,0.0,4.4135035e-05,0
4067,8388,0.0,0.04557312,0
4068,14914,0.0,0.0015130292,0
4069,2232,0.0,0.00022383599,0
4070,32326,0.0,0.026655227,0
4071,12628,0.0,0.0002580111,0
4072,32431,0.0,0.021676373,0
4073,15526,0.0,0.0012009507,0
4074,26948,0.0,0.4762585,0
4075,6165,0.0,0.00084454013,0
4076,21921,0.0,0.0021688174,0
4077,10843,0.0,0.0035742584,0
4078,3219,1.0,0.23807837,0
4079,4859,0.0,0.0055865757,0
4080,25631,0.0,0.0043652407,0
4081,27204,0.0,0.0008716514,0
4082,30479,0.0,0.014326899,0
4083,39385,1.0,0.80204976,1
4084,37591,0.0,0.17462282,0
4085,17799,0.0,0.0061395667,0
4086,37523,0.0,0.6935164,1
4087,30343,1.0,0.5815158,1
4088,36092,1.0,0.03159333,0
4089,31641,0.0,0.02822197,0
4090,36531,1.0,0.5883498,1
4091,5504,0.0,0.00063817034,0
4092,6933,0.0,0.0027228827,0
4093,26004,0.0,0.32291585,0
4094,31738,0.0,0.07247389,0
4095,20616,0.0,0.00082600175,0
4096,5653,0.0,0.0003317113,0
4097,4738,0.0,3.313087e-05,0
4098,14654,0.0,0.0020579405,0
4099,31360,0.0,0.012703012,0
4100,19224,0.0,0.00057363964,0
4101,11466,0.0,0.0002945943,0
4102,28359,0.0,0.118049875,0
4103,39548,0.0,0.27802062,0
4104,22953,0.0,0.009388341,0
4105,24401,0.0,0.008976143,0
4106,10063,0.0,0.0001570246,0
4107,268,0.0,0.09611707,0
4108,33839,0.0,0.48723292,0
4109,16900,0.0,0.0004886535,0
4110,16323,0.0,0.07767166,0
4111,4387,0.0,0.000100409074,0
4112,37082,0.0,0.17114018,0
4113,40297,0.0,0.033673555,0
4114,36295,0.0,0.6213779,1
4115,1553,0.0,0.000114213835,0
4116,24928,1.0,0.21896218,0
4117,32493,0.0,0.029034352,0
4118,13226,0.0,0.0012563111,0
4119,38651,1.0,0.49769032,0
4120,12733,0.0,0.0052209534,0
4121,35807,0.0,0.4341012,0
4122,1423,0.0,0.009397605,0
4123,52,0.0,0.002739851,0
4124,35099,0.0,0.49337202,0
4125,274,0.0,8.7579465e-05,0
4126,26357,0.0,0.013215122,0
4127,37705,0.0,0.14421456,0
4128,13993,0.0,0.0012168655,0
4129,23103,0.0,0.004200237,0
4130,10276,0.0,0.00032455716,0
4131,21010,0.0,0.0014256923,0
4132,34714,0.0,0.0017148276,0
4133,10598,0.0,0.00014435027,0
4134,28925,0.0,0.027070284,0
4135,38959,1.0,0.43125948,0
4136,14190,0.0,0.00014715563,0
4137,35071,0.0,0.051445708,0
4138,17984,0.0,0.0007604558,0
4139,36580,0.0,0.28179908,0
4140,22667,0.0,0.00043221764,0
4141,24631,0.0,0.0012233946,0
4142,18002,0.0,0.00012488263,0
4143,3840,0.0,0.0012689432,0
4144,27999,0.0,0.0680025,0
4145,27093,0.0,0.0007304397,0
4146,30726,0.0,0.013271315,0
4147,19253,1.0,0.032457363,0
4148,14611,0.0,0.2031405,0
4149,31631,0.0,0.03494874,0
4150,18159,0.0,0.00061409315,0
4151,30473,1.0,0.48304087,0
4152,29585,0.0,0.0028523866,0
4153,23597,0.0,0.00019366358,0
4154,16305,0.0,0.0017950562,0
4155,16050,0.0,0.0033064615,0
4156,14156,0.0,0.00053253374,0
4157,22112,0.0,0.008084716,0
4158,14750,0.0,0.00048233892,0
4159,3077,0.0,0.00043402417,0
4160,24164,0.0,0.00085279375,0
4161,11895,0.0,0.038552478,0
4162,13125,0.0,0.00023324192,0
4163,18305,1.0,0.42390156,0
4164,20118,0.0,0.00023511655,0
4165,11024,0.0,0.0005919441,0
4166,13192,0.0,0.00039370733,0
4167,4178,0.0,0.0004142871,0
4168,15578,0.0,0.17930594,0
4169,10901,0.0,0.00037752202,0
4170,24803,0.0,0.0012362542,0
4171,28973,0.0,0.14232239,0
4172,9248,0.0,0.059290845,0
4173,30012,0.0,0.049614556,0
4174,10171,1.0,0.512326,1
4175,24318,0.0,0.00088384975,0
4176,17828,0.0,0.022625089,0
4177,2532,0.0,0.00530631,0
4178,24568,0.0,0.4608494,0
4179,4530,0.0,0.00017720954,0
4180,19261,0.0,0.0032944432,0
4181,34061,0.0,0.015889293,0
4182,24923,0.0,0.0014286892,0
4183,21547,0.0,6.634961e-05,0
4184,1396,1.0,0.41136625,0
4185,27237,0.0,0.0278023,0
4186,21882,1.0,0.5757736,1
4187,23,0.0,0.0012620938,0
4188,34355,0.0,0.12914512,0
4189,24403,0.0,0.6021302,1
4190,23058,0.0,0.0046305642,0
4191,8339,0.0,0.2424559,0
4192,940,0.0,0.00013319592,0
4193,9905,0.0,0.46015063,0
4194,5640,0.0,0.38385907,0
4195,31595,0.0,0.002750031,0
4196,23160,1.0,0.6158304,1
4197,8723,0.0,0.00056452403,0
4198,34873,0.0,0.03293933,0
4199,34999,0.0,0.0016512241,0
4200,14125,0.0,0.0004505335,0
4201,1788,0.0,0.002087255,0
4202,24420,0.0,0.0019611167,0
4203,34189,0.0,0.23901449,0
4204,8022,0.0,0.00039792663,0
4205,20450,0.0,0.0005980209,0
4206,25925,0.0,0.011087044,0
4207,1512,0.0,0.008032421,0
4208,6648,1.0,0.28051725,0
4209,8969,0.0,9.006215e-05,0
4210,35555,0.0,0.04907749,0
4211,5152,0.0,0.0005003225,0
4212,34037,0.0,0.05533443,0
4213,33651,0.0,0.0020274974,0
4214,31964,0.0,0.0029759381,0
4215,27639,0.0,0.00037727773,0
4216,5563,0.0,0.00073875755,0
4217,11368,0.0,0.0002751453,0
4218,6757,0.0,0.00095915864,0
4219,21501,0.0,0.0003961711,0
4220,9929,0.0,0.00013543617,0
4221,2306,0.0,0.004891023,0
4222,6350,0.0,0.0010491592,0
4223,13997,0.0,0.0022574812,0
4224,29456,0.0,0.0029773363,0
4225,308,0.0,0.0012985725,0
4226,10137,0.0,8.854483e-05,0
4227,34626,0.0,0.035745174,0
4228,12945,0.0,0.002783886,0
4229,28965,0.0,0.017990008,0
4230,13922,0.0,0.00012876195,0
4231,35325,0.0,0.025431205,0
4232,15653,0.0,0.0009343642,0
4233,12376,0.0,0.021090442,0
4234,28800,0.0,0.60110426,1
4235,38973,0.0,0.76082176,1
4236,2138,0.0,0.00044349863,0
4237,5841,0.0,7.540329e-05,0
4238,39875,1.0,0.3840071,0
4239,34102,0.0,0.0035747408,0
4240,15180,0.0,0.008026134,0
4241,7525,0.0,4.7173737e-05,0
4242,32250,0.0,0.4412681,0
4243,10986,0.0,3.885393e-05,0
4244,8537,0.0,0.0005366026,0
4245,26521,0.0,0.0009965013,0
4246,41137,0.0,0.70546883,1
4247,9932,0.0,0.0009974664,0
4248,40535,0.0,0.0327885,0
4249,6699,0.0,9.720657e-05,0
4250,3922,0.0,8.933273e-05,0
4251,8341,0.0,0.0013481568,0
4252,21362,0.0,0.000100519435,0
4253,17176,0.0,0.014741393,0
4254,34559,0.0,0.18113184,0
4255,35928,0.0,0.097293526,0
4256,39083,1.0,0.5634657,1
4257,10849,0.0,0.0003986488,0
4258,2273,0.0,0.00021883947,0
4259,37488,0.0,0.14831796,0
4260,17315,0.0,7.2786e-05,0
4261,34203,0.0,0.48125285,0
4262,18326,1.0,0.51204264,1
4263,27312,0.0,0.0009341968,0
4264,37339,1.0,0.38278356,0
4265,1704,0.0,0.011100657,0
4266,9291,0.0,0.0005555957,0
4267,9836,0.0,0.00020196434,0
4268,2527,0.0,3.7328617e-05,0
4269,20794,0.0,0.08592625,0
4270,39112,1.0,0.68159604,1
4271,31671,0.0,0.040809285,0
4272,7301,0.0,3.7540165e-05,0
4273,24979,0.0,0.2102588,0
4274,37310,1.0,0.18471535,0
4275,36906,0.0,0.63436824,1
4276,14740,0.0,0.5510924,1
4277,32558,0.0,0.19733495,0
4278,36775,1.0,0.137764,0
4279,7969,0.0,0.0015030311,0
4280,16429,0.0,0.015933957,0
4281,13792,1.0,0.6175646,1
4282,36215,0.0,0.0037351775,0
4283,29442,0.0,0.0018835302,0
4284,7780,0.0,0.005757008,0
4285,1113,0.0,0.39380363,0
4286,32187,0.0,0.46495813,0
4287,21308,0.0,0.0069683073,0
4288,13431,1.0,0.5540863,1
4289,26927,1.0,0.5508683,1
4290,28123,1.0,0.20108016,0
4291,40961,0.0,0.20585266,0
4292,35334,0.0,0.18984097,0
4293,8374,0.0,0.00036050894,0
4294,1576,0.0,0.0013650936,0
4295,5373,0.0,0.0006408008,0
4296,17775,0.0,0.10998832,0
4297,4815,0.0,7.361303e-05,0
